date,z_il_t_plus1,z_tvl_t,z_il_t,z_il_t_lag1,z_price_implicit_lag1,z_log_price,z_delta_log_price_t_to_tplus1,il_t_plus1,tvl_t,il_t,il_t_lag1,price_implicit_lag1,log_price,delta_log_price_t_to_tplus1,reserve0,reserve1,price_implicit,pt_ratio
2021-07-07,-0.9618536909375436,2.5952250004516126,0.8907298402212722,0.8944561789482368,-0.3458750758555361,-0.1680939175643613,2.314490646710128,-0.003797308141125,327729233.25859,-0.0020987431790738,-0.0020163693772222,0.0004309127825996,-7.747029903963286,0.0880289984815387,163864616.629295,70793.41256937127,0.0004320237890619,1.1384748167656704
2021-07-08,0.2084308637254729,2.128582572721012,0.7123848158032188,0.890589043396012,-0.3395636080857186,0.0688602058910029,-0.3972654906047969,0.0008056361607183,292735555.941558,-0.0058960513201988,-0.0020987431790738,0.0004320237890619,-7.659000905481747,-0.015488853614892,146367777.970779,69053.17465498859,0.0004717785267517,1.2432370285996417
2021-07-09,-0.2293362487629673,2.160175009862543,0.7502224616869735,0.7123199215974261,-0.1137226664365471,0.0271677205173917,0.4677122142338716,-0.000916182373017,295104683.747544,-0.0050904151594804,-0.0058960513201988,0.0004717785267517,-7.674489759096639,0.0175305734951205,147552341.873772,68542.12315753991,0.0004645275180801,1.224129074413311
2021-07-10,0.1719730908167828,2.1156633222945187,0.707192883466148,0.7501414639961161,-0.154914602831219,0.0743560533152172,-0.3196427318615972,0.0006622410373705,291766736.876388,-0.0060065975324975,-0.0050904151594804,0.0004645275180801,-7.656959185601519,-0.0125257032237762,145883368.438194,68965.30482597258,0.0004727427503512,1.2457779634126482
2021-07-11,-0.7437754443565137,2.1262141604901297,0.7382958094313551,0.7071301989169787,-0.1082450509796682,0.0406396975773479,1.346865206706277,-0.0029395663052129,292557947.887862,-0.0053443564951269,-0.0060065975324975,0.0004727427503512,-7.669484888825295,0.0510911242366063,146278973.943931,68291.54515461887,0.0004668582456751,1.230271038672602
2021-07-12,-0.8495353663696333,1.784267751508312,0.600235634960927,0.7382198876552907,-0.1416740749002881,0.1781654307864229,1.2741190723790723,-0.0033555395216875,266915268.215932,-0.0082839228003399,-0.0053443564951269,0.0004668582456751,-7.618393764588688,0.0483141327991214,133457634.107966,65571.7914025736,0.0004913303899088,1.2947603576122206
2021-07-13,0.5005909276716232,1.6638820616659813,0.442638791173103,0.6002184708032522,-0.0026513465646264,0.3082161320939333,-0.7030396010232076,0.0019547554037339,257887503.628776,-0.0116394623220275,-0.0082839228003399,0.0004913303899088,-7.570079631789567,-0.0271613925654454,128943751.814388,66490.02417600008,0.0005156513847348,1.358851365628925
2021-07-14,-0.7319322256833877,1.709653698316215,0.534446168202812,0.4426886993282239,0.1355127237461104,0.2351038159459548,1.0407776259604402,-0.0028929847488814,261319934.518098,-0.0096847069182935,-0.0116394623220275,0.0005156513847348,-7.597241024355013,0.0394066189537767,130659967.259049,65569.62357570206,0.0005018340732146,1.322439803119046
2021-07-15,-0.4462314318513825,1.844948898013515,0.3985737510838102,0.534457003664844,0.0570185661658843,0.3411775077248061,0.5833476639364565,-0.0017692710027149,271465768.414462,-0.012577691667175,-0.0096847069182935,0.0005018340732146,-7.557834405401236,0.0219448101643768,135732884.207231,70853.17238835269,0.0005220044707823,1.3755931022111894
2021-07-16,0.2418496808014048,1.7991733590649197,0.3154778661952401,0.3986424130672513,0.1716036909793444,0.4002479657169506,-0.2914342608352617,0.0009370785120859,268033044.890434,-0.0143469626698899,-0.012577691667175,0.0005220044707823,-7.535889595236859,-0.0114488806100503,134016522.445217,71509.39058470978,0.0005335863763659,1.4061138933596613
