date,z_il_t_plus1,z_tvl_t,z_il_t,z_il_t_lag1,z_price_implicit_lag1,z_log_price,z_delta_log_price_t_to_tplus1,il_t_plus1,tvl_t,il_t,il_t_lag1,price_implicit_lag1,log_price,delta_log_price_t_to_tplus1,reserve0,reserve1,price_implicit,pt_ratio
2022-01-15,-0.0825823275943154,0.2270395921337388,0.6567124623551835,0.6792646540254731,1.1008273010741036,1.1514378690267522,0.1400275543023383,-0.0003380487632109,4.827131674820736e+22,-0.0070644494695115,-0.006586615515855,3.3078044415730147e-09,-19.518730183355093,0.0056727004036822,2.413565837410368e+22,80497489784954,3.3352100256491723e-09,1.2692587373971045
2022-01-16,0.6183698024537169,0.2213172305800562,0.6407037861840443,0.6566460470488534,1.131686086133458,1.166710272622148,-1.1560424715738702,0.0024078710616167,4.814692656925224e+22,-0.0074024982327225,-0.0070644494695115,3.3352100256491723e-09,-19.51305748295141,-0.0437959042655435,2.407346328462612e+22,80746811826980,3.354183437268322e-09,1.2764793226947724
2022-01-17,0.1656805188966105,0.2703467335795746,0.7547312055455032,0.6406442705834297,1.1530502150413104,1.048800163120415,-0.3545650165793017,0.0006344996359227,4.921270834395784e+22,-0.0049946271711057,-0.0074024982327225,3.354183437268322e-09,-19.556853387216957,-0.0132049866601313,2.460635417197892e+22,78997575252377,3.21045428754892e-09,1.2217812743868557
2022-01-18,0.2678970915786743,0.2735999694814796,0.7847786433935576,0.7546225443672855,0.9912106816954972,1.0132488610254842,-0.6315857619637,0.0010349242887937,4.928342575533161e+22,-0.004360127535183,-0.0049946271711057,3.21045428754892e-09,-19.570058373877085,-0.0237783580559636,2.4641712877665805e+22,78073298942948,3.168338959655288e-09,1.205753723649048
2022-01-19,0.3059072169357616,0.3023702242575302,0.8337886372286931,0.7846570318329071,0.9437886728245212,0.9492312582571836,-0.8554814288129725,0.0011838256934517,4.990882090147969e+22,-0.0033252032463892,-0.004360127535183,3.168338959655288e-09,-19.59383673193305,-0.0323240430956524,2.4954410450739846e+22,77206193705731,3.0938897097223143e-09,1.1774210668618057
2022-01-20,0.528237555543697,0.3403173010772098,0.8898500231350697,0.8336459024639148,0.8599585528341032,0.8622064205500266,-4.130442434760056,0.0020547857180719,5.073369776955983e+22,-0.0021413775529375,-0.0033252032463892,3.0938897097223143e-09,-19.6261607750287,-0.1573232700477618,2.5366848884779912e+22,75985932271332,2.995481725636151e-09,1.1399705936770812
2022-01-21,-0.2336239246235824,0.534826800201976,0.987156692295005,0.889683126031031,0.7491508130464584,0.4386507408675198,-1.6824420302181091,-0.00092974125957,5.496185972291122e+22,-8.65918348655903e-05,-0.0021413775529375,2.995481725636151e-09,-19.783484045076463,-0.0638876054427406,2.748092986145561e+22,70335320390375,2.559422870513068e-09,0.9740225701259638
2022-01-22,0.2245223408953844,0.6191608887602268,0.9431277581080322,0.986947856221486,0.2581469925813411,0.2666484799281642,1.4432017937926758,0.0008650074247276,5.679507705274373e+22,-0.0010163330944356,-8.65918348655903e-05,2.559422870513068e-09,-19.847371650519204,0.0554124598158978,2.8397538526371865e+22,68183094727829,2.401021295015045e-09,0.9137407341479734
2022-01-23,-0.1269090889882928,0.5673063151556839,0.984091149355387,0.9429378984124228,0.0797862556682705,0.4158334166071237,-1.0056023884101315,-0.0005116950475496,5.5667885135595496e+22,-0.0001513256697079,-0.0010163330944356,2.401021295015045e-09,-19.791959190703302,-0.0380538835013481,2.7833942567797748e+22,70637620995055,2.53782304907026e-09,0.96580246947813
2022-01-24,0.0368730323553815,0.620833520563001,0.959859259740438,0.983883634524419,0.2338255168787339,0.3133823393692859,0.1886640608335812,0.0001299073596205,5.68314359873062e+22,-0.0006630207172576,-0.0001513256697079,2.53782304907026e-09,-19.83001307420465,0.0075290662373568,2.84157179936531e+22,69421401941253,2.443063446672679e-09,0.9297404366914556
