date,z_il_t_plus1,z_tvl_t,z_il_t,z_il_t_lag1,z_price_implicit_lag1,z_log_price,z_delta_log_price_t_to_tplus1,il_t_plus1,tvl_t,il_t,il_t_lag1,price_implicit_lag1,log_price,delta_log_price_t_to_tplus1,reserve0,reserve1,price_implicit,pt_ratio
2021-06-02,0.002375037175986,1.962399585462864,1.8447700986668545,1.84467149207038,3.375086582279916,2.572427719955002,-0.6001462929073131,-0.0001621395522262,5.158698758844252e+24,-4.658204675223043e-05,0.0,0.0104146141286812,-4.583849938948831,-0.0215617232400919,2.579349379422126e+24,2.6349321592636248e+22,0.0102154914734891,0.980880457717227
2021-06-03,-0.0001634752458258,1.7230846906029802,1.8423093849293604,1.843964454901764,3.2671981234367826,2.515295531819249,-0.4028978313691251,-0.0001796881002865,4.830413710666615e+24,-0.0002087215989784,-4.658204675223043e-05,0.0102154914734891,-4.6054116621889225,-0.01488557593707,2.4152068553333072e+24,2.414623710768261e+22,0.009997585529522,0.9599573643337628
2021-06-04,0.0091324767366788,1.764975671533941,1.8395823453466773,1.8415034490439404,3.14913251987854,2.4758531590795605,-0.1920465244662748,-0.0001154258738227,4.887878511180518e+24,-0.000388409699265,-0.0002087215989784,0.009997585529522,-4.620297238125993,-0.007749021497351,2.443939255590259e+24,2.4072478749276003e+22,0.0098498678697568,0.9457736741902816
2021-06-05,-0.0397163224365454,1.760792304132595,1.8378305825628405,1.8387760857244129,3.069096269655777,2.4553205444492296,-0.67307717170084,-0.0004531139988113,4.882139892321463e+24,-0.0005038355730877,-0.000388409699265,0.0098498678697568,-4.628046259623344,-0.0240301698174061,2.4410699461607315e+24,2.3858617315005414e+22,0.0097738359986487,0.9384731760471298
2021-06-06,-0.0530370190326531,1.7950470277993311,1.830953890070374,1.8370241149824071,3.027900749292224,2.391647703106504,-0.6178355840308598,-0.0005451989862258,4.92912950245764e+24,-0.000956949571899,-0.0005038355730877,0.0097738359986487,-4.65207642944075,-0.0221604417918408,2.46456475122882e+24,2.3516306401268708e+22,0.0095417685372411,0.9161903090546274
2021-06-07,0.027945703120672,1.826928363496452,1.8226796681630504,1.8301466061326188,2.902162165027384,2.332929087923247,0.0527390389743316,1.462856456924122e-05,4.972863369634711e+24,-0.0015021485581249,-0.000956949571899,0.0095417685372411,-4.674236871232591,0.0005360848423316,2.4864316848173555e+24,2.32049828147692e+22,0.0093326444303551,0.8961104381825893
2021-06-08,0.1295752605791055,1.8183984888837543,1.8229016788279444,1.821871401962144,2.788854728577649,2.3343495541692785,0.941801727120063,0.0007171861562074,4.961162341582035e+24,-0.0014875199935556,-0.0015021485581249,0.0093326444303551,-4.673700786390259,0.0306276425730995,2.4805811707910176e+24,2.3162795943689974e+22,0.0093376488608529,0.8965909581937941
2021-06-09,-0.0072319428848765,1.6266982460092383,1.8337860670150905,1.822093438982736,2.7915662246315525,2.4155037466313765,-0.2852083882117822,-0.000228551892723,4.698193655472583e+24,-0.0007703338373482,-0.0014875199935556,0.0093376488608529,-4.643073143817159,-0.0109022137734218,2.3490968277362915e+24,2.261725387560657e+22,0.0096280636917813,0.9244762765877468
2021-06-10,-0.0656315006084716,1.5748081955807476,1.8303174452356907,1.832979119295421,2.9489185284356205,2.3866161052557944,-0.6982060620689602,-0.0006322637030771,4.627012429102069e+24,-0.0009988857300713,-0.0007703338373482,0.0096280636917813,-4.653975357590581,-0.0248806919069108,2.3135062145510344e+24,2.203306185735159e+22,0.0095236665969481,0.9144521802992692
2021-06-11,-0.1576586906892479,1.6106898551609408,1.8207218841371249,1.829510085743241,2.8923541879370807,2.3206896319797523,-1.0910860933983142,-0.0012684408413552,4.676233821489175e+24,-0.0016311494331484,-0.0009988857300713,0.0095236665969481,-4.678856049497492,-0.0381782605729297,2.3381169107445875e+24,2.172025197114663e+22,0.0092896346933437,0.8919806896887946
2021-06-12,0.1968402118150309,1.6724100296581803,1.8014713696225253,1.8199133855205147,2.7655512313591677,2.219528535463465,1.076613390591112,0.0011821837742606,4.760899719406734e+24,-0.0028995902745037,-0.0016311494331484,0.0092896346933437,-4.717034310070422,0.0351905299917367,2.380449859703367e+24,2.1285167218504524e+22,0.0089416574483769,0.8585682904710001
2021-06-13,0.0557311061306868,1.6076978001002329,1.8194128022564768,1.8006605857069151,2.577010511892919,2.3127730297785765,0.2524255376362497,0.0002067069944039,4.672129409432709e+24,-0.0017174065002431,-0.0028995902745037,0.0089416574483769,-4.681843780078685,0.0072947508876612,2.336064704716355e+24,2.163644718641448e+22,0.0092619211885407,0.88931966889046
2021-06-14,-0.0226250832364288,1.5807843926827678,1.8225498945561784,1.818604148233968,2.7505355249873404,2.332101961676857,-0.3058941352314229,-0.0003349635300812,4.6352103983705694e+24,-0.0015106995058391,-0.0017174065002431,0.0092619211885407,-4.674549029191024,-0.0116023515240497,2.3176051991852847e+24,2.1622634522897627e+22,0.0093297316257741,0.8958307538327949
2021-06-15,0.0167356897779766,1.592799343729716,1.8174663147096,1.821741612949372,2.7872765154062464,2.301359162378858,-0.0238721273317271,-6.286542608890944e-05,4.6516921505223054e+24,-0.0018456630359203,-0.0015106995058391,0.0093297316257741,-4.686151380715073,-0.0020569261617948,2.3258460752611527e+24,2.144920913321153e+22,0.0092221103371181,0.8854970739358449
